,release_year,rank_in_year,imdb_rating,mpaa_rating,film_title,film_budget,length_in_min,domestic_distributor,worldwide_gross,domestic_gross,genre_1,genre_2,genre_3,marvel_flag,studio_flag,CPI,CPI_ratio,domestic_adj,budget_adj,worldwide_adj
318,1988,9,7.3,PG,Big,18000000,104,Twentieth Century Fox,151668774,114968774,Comedy,Drama,Fantasy,0,Other,118.3,2.161090448013525,248457919.3112257,38899628.06424345,327769938.75332206
319,1988,10,8.2,R,Die Hard,28000000,132,Twentieth Century Fox,140767956,83008852,Action,Thriller,,0,Other,118.3,2.161090448013525,179389637.1577684,60510532.544378705,304212285.0979882
320,1987,1,6.9,R,Fatal Attraction,14000000,119,Paramount Pictures,320145693,156645693,Drama,Thriller,,0,Other,113.6,2.2505017605633806,352531407.8811708,31507024.647887327,720488445.7332835
321,1987,2,6.5,R,Beverly Hills Cop II,28000000,100,Paramount Pictures,299965036,153665036,Action,Comedy,Crime,0,Other,113.6,2.2505017605633806,345823434.05503523,63014049.29577465,675071841.6254579
322,1987,3,7.0,PG-13,Dirty Dancing,6000000,100,Vestron Pictures,213446382,63446382,Drama,Music ,Romance,0,Other,113.6,2.2505017605633806,142786194.39237678,13503010.563380284,480361458.4768839
323,1987,4,6.0,PG,Three Men and a Baby,11000000,102,Walt Disney ,167780960,167780960,Comedy,Drama,Family,0,Disney,113.6,2.2505017605633806,377591345.86901414,24755519.366197187,377591345.86901414
324,1987,5,7.3,R,"Good Morning, Vietnam",13000000,121,Walt Disney ,123922370,123922370,Biography,Comedy,Drama,0,Disney,113.6,2.2505017605633806,278887511.85818666,29256522.887323946,278887511.85818666
325,1987,6,7.6,R,Lethal Weapon,15000000,109,Warner Bros.,120207127,65207127,Action,Crime,Thriller,0,Other,113.6,2.2505017605633806,146748754.11477995,33757526.40845071,270526350.94576585
326,1987,7,6.5,PG-13,The Secret of My Success,12000000,111,Universal Pictures,110996879,66995879,Comedy,Romance,,0,Other,113.6,2.2505017605633806,150774343.63999122,27006021.12676057,249798671.60654053
327,1987,8,7.8,R,Predator,15000000,107,Twentieth Century Fox,98267558,59735548,Action,Adventure,Sci-Fi,0,Other,113.6,2.2505017605633806,134434955.94221833,33757526.40845071,221151312.2852641
328,1987,9,7.1,PG,Moonstruck,15000000,102,Metro-Goldwyn-Mayer,80640528,80640528,Comedy,Drama,Romance,0,Other,113.6,2.2505017605633806,181481650.2367606,33757526.40845071,181481650.2367606
329,1987,10,7.9,R,The Untouchables,25000000,119,Paramount Pictures,76270454,76270454,Crime,Drama,Thriller,0,Other,113.6,2.2505017605633806,171646791.00596833,56262544.01408452,171646791.00596833
330,1986,1,6.9,PG,Top Gun,15000000,110,Paramount Pictures,353811728,176781728,Action,Drama,,0,Other,109.6,2.332636861313869,412367575.13956213,34989552.919708036,825314278.6979563
331,1986,2,6.6,PG-13,Crocodile Dundee,8800000,97,Paramount Pictures,328203506,174803506,Action,Adventure,Comedy,0,Other,109.6,2.332636861313869,407753101.5825001,20527204.379562046,765579596.1080476
332,1986,3,8.1,R,Platoon,6000000,120,Orion Pictures,138545632,138530565,Drama,War,,0,Other,109.6,2.332636861313869,323141502.33763695,13995821.167883214,323176648.17722636
333,1986,4,8.3,R,Aliens,18500000,137,Twentieth Century Fox,131060248,85160248,Action,Adventure,Sci-Fi,0,Other,109.6,2.332636861313869,198647933.6034307,43153781.93430658,305715965.5377373
334,1986,5,6.0,PG,The Karate Kid Part II,13500000,113,Columbia Pictures,115103979,115103979,Action,Family,Romance,0,Other,109.6,2.332636861313869,268495784.2992975,31490597.62773723,268495784.2992975
335,1986,6,7.3,PG,Star Trek IV: Voyage Home,25000000,119,Paramount Pictures,109713132,109713132,Adventure,Comedy,Sci-Fi,0,Other,109.6,2.332636861313869,255920895.87339422,58315921.53284673,255920895.87339422
336,1986,7,6.0,PG,Legal Eagles,40000000,116,Universal Pictures,93151591,49851591,Comedy,Crime,Romance,0,Other,109.6,2.332636861313869,116285658.76174273,93305474.45255476,217288834.85663325
337,1986,8,6.6,PG-13,Back to School,11000000,96,Orion Pictures,91258000,91258000,Comedy,Romance,Sport,0,Other,109.6,2.332636861313869,212871774.68978107,25659005.47445256,212871774.68978107
338,1986,9,6.9,G,An American Tail,9000000,80,Universal Pictures,84542002,47483002,Animation,Adventure,Comedy,0,Other,109.6,2.332636861313869,110760600.75104016,20993731.751824822,197205790.19447085
339,1986,10,6.0,PG-13,The Golden Child,25000000,94,Paramount Pictures,79817937,79817937,Action,Adventure,Comedy,0,Other,109.6,2.332636861313869,186186262.04022813,58315921.53284673,186186262.04022813
340,1985,1,8.5,PG,Back to the Future,19000000,116,Universal Pictures,381109762,210609762,Adventure,Comedy,Sci-Fi,0,Other,107.6,2.3759944237918216,500407620.1081227,45143894.05204461,905514669.3646283
341,1985,2,6.9,PG,Rocky IV,30000000,91,United Artists,300473716,127873716,Drama,Sport,,0,Other,107.6,2.3759944237918216,303827236.165539,71279832.71375465,713923873.7120074
342,1985,3,6.5,R,Rambo: First Blood II,44000000,96,TriStar Pictures,300400432,150415432,Action,Adventure,Thriller,0,Other,107.6,2.3759944237918216,357386227.6842379,104543754.64684016,713749751.3366543
343,1985,4,7.2,PG,Out of Africa,31000000,161,Universal Pictures,227514205,87071205,Biography,Drama,Romance,0,Other,107.6,2.3759944237918216,206880697.55283457,73655827.13754646,540572482.4134294
344,1985,5,6.1,PG,The Jewel of the Nile,25000000,106,Twentieth Century Fox,96773200,75973200,Action,Adventure,Comedy,0,Other,107.6,2.3759944237918216,180511899.55762082,59399860.59479554,229932583.57249072
345,1985,6,7.8,PG-13,The Color Purple,15000000,154,Warner Bros.,94175854,94175854,Drama,,,0,Other,107.6,2.3759944237918216,223761303.95983273,35639916.35687733,223761303.95983273
346,1985,7,6.7,PG-13,Cocoon,17500000,117,Twentieth Century Fox,85313124,76113124,Comedy,Drama,Sci-Fi,0,Other,107.6,2.3759944237918216,180844358.20137545,41579902.41635688,202703506.9002602
347,1985,8,7.4,R,Witness,12000000,112,Paramount Pictures,68706993,68706993,Crime,Drama,Romance,0,Other,107.6,2.3759944237918216,163247432.24350372,28511933.085501857,163247432.24350372
348,1985,9,7.8,PG,The Goonies,19000000,114,Warner Bros.,61389680,61389680,Adventure,Comedy,Family,0,Other,107.6,2.3759944237918216,145861537.3583643,45143894.05204461,145861537.3583643
349,1985,10,7.8,PG,E.T. the Extra-Terrestrial 1985 Re-release,10500000,115,Universal Pictures,60903502,40607502,Family,Sci-Fi,,0,Other,107.6,2.3759944237918216,96483198.31611525,24947941.449814126,144706381.14139405
350,1984,1,7.6,PG,Indiana Jones and the Temple of Doom,28000000,118,Paramount Pictures,333107271,179870271,Action,Adventure,,0,Other,103.9,2.4606063522617903,442589931.40564966,68896977.86333013,819645867.0071896
351,1984,2,7.3,R,Beverly Hills Cop ,14000000,105,Paramount Pictures,316360478,234760478,Action,Comedy,Crime,0,Other,103.9,2.4606063522617903,577653123.4268143,34448488.93166506,778438601.7713764
352,1984,3,7.8,PG,Ghostbusters ,30000000,105,Columbia Pictures,282242989,229242989,Action,Comedy,Fantasy,0,Other,103.9,2.4606063522617903,564076754.9448797,73818190.5678537,694488891.6147546
353,1984,4,7.3,PG,Gremlins,11000000,106,Warner Bros.,148168459,148168459,Comedy,Fantasy,Horror,0,Other,103.9,2.4606063522617903,364584251.42024064,27066669.87487969,364584251.42024064
354,1984,5,7.2,PG,The Karate Kid ,8000000,126,Columbia Pictures,90815558,90815558,Action,Drama,Family,0,Other,103.9,2.4606063522617903,223461338.89899904,19684850.81809432,223461338.89899904
355,1984,6,6.9,PG,Romancing the Stone,10000000,106,Twentieth Century Fox,86572238,76572238,Action,Adventure,Comedy,0,Other,103.9,2.4606063522617903,188414135.22970164,24606063.522617903,213020198.75231954
356,1984,7,6.7,R,Police Academy,4500000,96,Warner Bros.,81198894,81198894,Comedy,,,0,Other,103.9,2.4606063522617903,199798514.37303177,11072728.585178057,199798514.37303177
357,1984,8,6.6,PG,Footloose,8200000,107,Paramount Pictures,80035402,80035402,Drama,Music ,Romance,0,Other,103.9,2.4606063522617903,196935618.567026,20176972.08854668,196935618.567026
358,1984,9,8.0,R,The Terminator,6400000,107,Orion Pictures,78371200,38371200,Action,Sci-Fi,,0,Other,103.9,2.4606063522617903,94416418.4639076,15747880.654475458,192840672.55437922
359,1984,10,6.7,PG,Star Trek III: The Search for Spock,17000000,105,Paramount Pictures,76471046,76471046,Action,Adventure,Sci-Fi,0,Other,103.9,2.4606063522617903,188165141.55170357,41830307.98845044,188165141.55170357
360,1983,1,7.0,PG,Star Wars: Episode VI - Return of the Jedi,32500000,131,Twentieth Century Fox,374593074,252583617,Action,Adventure,Fantasy,0,Other,99.6,2.5668373493975905,648341061.9615362,83422213.85542169,961519493.1688554
361,1983,2,7.4,PG,Terms of Endearment,8000000,132,Paramount Pictures,108423489,108423489,Comedy,Drama,,0,Other,99.6,2.5668373493975905,278305461.1171988,20534698.795180723,278305461.1171988
362,1983,3,6.2,R,Flashdance,4000000,95,Paramount Pictures,92921203,92921203,Drama,Music ,Romance,0,Other,99.6,2.5668373493975905,238513614.41135544,10267349.397590362,238513614.41135544
363,1983,4,7.5,R,Trading Places,15000000,116,Paramount Pictures,90404800,90404800,Comedy,,,0,Other,99.6,2.5668373493975905,232054417.2048193,38502560.240963854,232054417.2048193
364,1983,5,3.7,PG,Jaws 3-D,20500000,99,Universal Pictures,87987055,45517055,Adventure,Horror,Thriller,0,Other,99.6,2.5668373493975905,116834876.80858435,52620165.66265061,225848459.0375
365,1983,6,7.1,PG,WarGames,12000000,114,Metro-Goldwyn-Mayer,79567667,79567667,Sci-Fi,Thriller,,0,Other,99.6,2.5668373493975905,204237259.46003014,30802048.192771085,204237259.46003014
366,1983,7,6.6,PG,Octopussy,27500000,131,Metro-Goldwyn-Mayer,67893619,67893619,Action,Adventure,Thriller,0,Other,99.6,2.5668373493975905,174271877.0349699,70588027.10843374,174271877.0349699
367,1983,8,6.6,R,Sudden Impact,22000000,117,Warner Bros.,67642693,67642693,Action,Crime,Thriller,0,Other,99.6,2.5668373493975905,173627790.80623496,56470421.68674699,173627790.80623496
368,1983,9,8.3,R,Scarface,25000000,170,Universal Pictures,65144798,44668798,Crime,Drama,,0,Other,99.6,2.5668373493975905,114657539.0590964,64170933.73493976,167216100.62536144
369,1983,10,4.6,PG,Staying Alive,22000000,93,Paramount Pictures,64892670,64892670,Drama,Music ,Romance,0,Other,99.6,2.5668373493975905,166568929.05813253,56470421.68674699,166568929.05813253
370,1982,1,7.8,PG,E.T. the Extra-Terrestrial  ,10500000,115,Universal Pictures,663400925,359197037,Family,Sci-Fi,,0,Other,96.5,2.649295336787565,951619035.1120104,27817601.03626943,1757544977.023057
371,1982,2,7.4,PG,Tootsie,21000000,116,Columbia Pictures,177200000,177200000,Comedy,Drama,Romance,0,Other,96.5,2.649295336787565,469455133.6787565,55635202.07253886,469455133.6787565
372,1982,3,7.0,R,An Officer and a Gentleman,7500000,124,Paramount Pictures,129795554,129795554,Drama,Romance,,0,Other,96.5,2.649295336787565,343866755.9479586,19869715.025906738,343866755.9479586
373,1982,4,7.7,R,First Blood,15000000,93,Orion Pictures,125212904,47212904,Action,Adventure,,0,Other,96.5,2.649295336787565,125080926.40339898,39739430.051813476,331725962.67282903
374,1982,5,6.8,PG,Rocky III,17000000,99,United Artists,124146897,124146897,Drama,Sport,,0,Other,96.5,2.649295336787565,328901795.2987461,45038020.7253886,328901795.2987461
375,1982,6,7.3,PG,Poltergeist,10700000,114,Metro-Goldwyn-Mayer,123606280,76606280,Horror,Thriller,,0,Other,96.5,2.649295336787565,202952660.3726425,28347460.103626944,327469541.20165807
376,1982,7,6.2,R,Porky's,2500000,94,Twentieth Century Fox,105492483,105492483,Comedy,,,0,Other,96.5,2.649295336787565,279480743.2780415,6623238.341968913,279480743.2780415
377,1982,8,7.7,PG,Star Trek II: The Wrath of Khan,11200000,113,Paramount Pictures,78912963,78912963,Action,Adventure,Sci-Fi,0,Other,96.5,2.649295336787565,209063744.88798964,29672107.772020727,209063744.88798964
378,1982,9,6.9,R,48 Hrs.,12000000,96,Paramount Pictures,78868508,78868508,Action,Comedy,Crime,0,Other,96.5,2.649295336787565,208945970.46379277,31791544.04145078,208945970.46379277
379,1982,10,5.9,R,The Best Little Whorehouse in Texas,35000000,114,Universal Pictures,69701637,69701637,Comedy,Musical,,0,Other,96.5,2.649295336787565,184660221.8705596,92725336.78756477,184660221.8705596
380,1981,1,8.4,PG,Raiders of the Lost Ark,18000000,115,Paramount Pictures,353988025,212222025,Action,Adventure,,0,Other,90.9,2.8125082508250823,596876196.3193069,50625148.51485148,995594241.0057755
381,1981,2,7.6,PG,On Golden Pond,7500000,109,Universal Pictures,119285432,119285432,Drama,,,0,Other,90.9,2.8125082508250823,335491261.7032343,21093811.881188117,335491261.7032343
382,1981,3,6.8,PG,Superman II,54000000,127,Warner Bros.,108185706,108185706,Action,Adventure,Sci-Fi,0,Other,90.9,2.8125082508250823,304273190.7463366,151875445.54455444,304273190.7463366
383,1981,4,6.9,PG,Arthur,7000000,97,Warner Bros.,95461682,95461682,Comedy,Romance,,0,Other,90.9,2.8125082508250823,268486768.26264024,19687557.755775575,268486768.26264024
384,1981,5,6.9,R,Stripes,10000000,106,Columbia Pictures,85297000,85297000,Comedy,War,,0,Other,90.9,2.8125082508250823,239898516.27062705,28125082.50825082,239898516.27062705
385,1981,6,6.3,PG,The Cannonball Run,18000000,95,Twentieth Century Fox,72179579,72179579,Action,Comedy,Sport,0,Other,90.9,2.8125082508250823,203005661.47858083,50625148.51485148,203005661.47858083
386,1981,7,7.2,PG,Chariots of Fire,5500000,125,Columbia Pictures,58972904,58972904,Biography,Drama,Sport,0,Other,90.9,2.8125082508250823,165861779.0751155,15468795.379537953,165861779.0751155
387,1981,8,6.8,PG,For Your Eyes Only,28000000,127,Metro-Goldwyn-Mayer,54812802,54812802,Action,Adventure,Thriller,0,Other,90.9,2.8125082508250823,154161457.87584156,78750231.0231023,154161457.87584156
388,1981,9,6.9,PG,The Four Seasons,6500000,107,Universal Pictures,50427646,50427646,Comedy,Drama,,0,Other,90.9,2.8125082508250823,141828170.44468644,18281303.630363036,141828170.44468644
389,1981,10,7.0,PG,Time Bandits,5000000,116,Embassy Pictures,42365581,42365581,Adventure,Comedy,Fantasy,0,Other,90.9,2.8125082508250823,119153546.11349835,14062541.25412541,119153546.11349835
390,1980,1,8.7,PG,Star Wars: Episode V - The Empire Strikes Back,18000000,124,Twentieth Century Fox,400083259,209398025,Action,Adventure,Fantasy,0,Other,82.4,3.102633495145631,649685326.1823423,55847402.912621364,1241311720.220425
391,1980,2,7.9,R,The Blues Brothers,27000000,133,Universal Pictures,115229890,57229890,Adventure,Comedy,Crime,0,Other,82.4,3.102633495145631,177563373.63750002,83771104.36893204,357516116.3559466
392,1980,3,6.8,PG,9 to 5,10000000,109,Twentieth Century Fox,103290500,103290500,Comedy,,,0,Other,82.4,3.102633495145631,320472565.03033984,31026334.951456312,320472565.03033984
393,1980,4,6.8,R,Stir Crazy,10000000,111,Columbia Pictures,101300000,101300000,Comedy,Crime,,0,Other,82.4,3.102633495145631,314296773.05825245,31026334.951456312,314296773.05825245
394,1980,5,7.7,PG,Airplane!,3500000,88,Paramount Pictures,83453539,83453539,Comedy,,,0,Other,82.4,3.102633495145631,258925745.38984224,10859217.233009709,258925745.38984224
395,1980,6,6.2,PG,Any Which Way You Can,15000000,116,Warner Bros.,70687344,70687344,Action,Comedy,,0,Other,82.4,3.102633495145631,219316921.17728156,46539502.42718447,219316921.17728156
396,1980,7,6.2,R,Private Benjamin,10000000,109,Warner Bros.,69847348,69847348,Comedy,War,,0,Other,82.4,3.102633495145631,216710721.4518932,31026334.951456312,216710721.4518932
397,1980,8,7.5,PG,Coal Miner's Daughter,15000000,124,Universal Pictures,67182787,67182787,Biography,Drama,Music,0,Other,82.4,3.102633495145631,208443565.24343446,46539502.42718447,208443565.24343446
398,1980,9,5.3,PG,Smokey and the Bandit II,17000000,100,Universal Pictures,66132626,66132626,Action,Comedy,,0,Other,82.4,3.102633495145631,205185300.54953885,52744769.41747573,205185300.54953885
399,1980,10,5.8,R,The Blue Lagoon,4500000,104,Columbia Pictures,58853106,58853106,Adventure,Drama,Romance,0,Other,82.4,3.102633495145631,182599617.96895632,13961850.728155341,182599617.96895632
400,1979,1,6.3,PG,Moonraker,34000000,126,Metro-Goldwyn-Mayer,210308099,70308099,Action,Adventure,Sci-Fi,0,Other,72.6,3.521446280991736,247586193.7471488,119729173.55371903,740588673.0859919
401,1979,2,7.8,PG,Kramer vs. Kramer,8000000,105,Columbia Pictures,106260000,106260000,Drama,,,0,Other,72.6,3.521446280991736,374188881.8181819,28171570.24793389,374188881.8181819
402,1979,3,8.4,R,Alien,11000000,117,Twentieth Century Fox,101718022,78944891,Horror,Sci-Fi,,0,Other,72.6,3.521446280991736,278000192.815248,38735909.0909091,358194550.2817356
403,1979,4,5.8,PG,1941,35000000,118,Universal Pictures,92455742,31755742,Action,Comedy,War,0,Other,72.6,3.521446280991736,111826139.56603308,123250619.83471076,325577928.8222315
404,1979,5,6.2,R,The Amityville Horror,4700000,117,American International Pictures,86432000,86432000,Horror,,,0,Other,72.6,3.521446280991736,304365644.95867777,16550797.52066116,304365644.95867777
405,1979,6,7.3,PG,Rocky II,7000000,119,United Artists,85182160,85182160,Drama,Sport,,0,Other,72.6,3.521446280991736,299964400.53884304,24650123.966942154,299964400.53884304
406,1979,7,6.4,G,Star Trek: The Motion Picture,35000000,132,Paramount Pictures,82258456,82258456,Adventure,Mystery,Sci-Fi,0,Other,72.6,3.521446280991736,289668733.96132237,123250619.83471076,289668733.96132237
407,1979,8,8.4,R,Apocalypse Now,31500000,147,Metro-Goldwyn-Mayer,78784010,78784010,Drama,Mystery,War,0,Other,72.6,3.521446280991736,277433659.0161157,110925557.8512397,277433659.0161157
408,1979,9,6.1,R,10,7000000,122,Warner Bros.,74865517,74865517,Comedy,Romance,,0,Other,72.6,3.521446280991736,263634896.4141736,24650123.966942154,263634896.4141736
409,1979,10,7.2,R,The Jerk,4000000,94,Universal Pictures,73691419,73691419,Comedy,,,0,Other,72.6,3.521446280991736,259500373.37855378,14085785.123966945,259500373.37855378
410,1978,1,7.2,PG-13,Grease,6000000,110,Paramount Pictures,366178870,159978870,Musical ,Romance,,0,Other,65.2,3.9211196319018407,627296287.8464724,23526717.791411042,1435831155.944632
411,1978,2,7.3,PG,Superman,55000000,143,Warner Bros.,300218018,134218018,Action,Adventure,Drama,0,Other,65.2,3.9211196319018407,526284905.33475465,215661579.75460124,1177190764.2304602
412,1978,3,5.8,PG,Jaws 2,20000000,116,Universal Pictures,183855272,77737272,Adventure,Drama,Horror,0,Other,65.2,3.9211196319018407,304817143.3696933,78422392.63803682,720918516.4678528
413,1978,4,7.5,R,National Lampoon's Animal House,3000000,109,Universal Pictures,120091123,120091123,Comedy,,,0,Other,65.2,3.9211196319018407,470891660.01243865,11763358.895705521,470891660.01243865
414,1978,5,6.4,PG,Every Which Way But Loose,5000000,114,Warner Bros.,85196485,85196485,Action,Comedy,,0,Other,65.2,3.9211196319018407,334065609.90253067,19605598.159509204,334065609.90253067
415,1978,6,6.9,PG,Heaven Can Wait,15000000,101,Paramount Pictures,81640278,81640278,Comedy,Fantasy,Romance,0,Other,65.2,3.9211196319018407,320121296.81972396,58816794.47852761,320121296.81972396
416,1978,7,6.3,PG,Hooper,6000000,99,Warner Bros.,78000000,78000000,Action,Comedy,,0,Other,65.2,3.9211196319018407,305847331.28834355,23526717.791411042,305847331.28834355
417,1978,8,6.7,PG,Revenge of the Pink Panther,12000000,99,United Artists,49579269,49579269,Comedy,Crime,Mystery,0,Other,65.2,3.9211196319018407,194406245.01124233,47053435.582822084,194406245.01124233
418,1978,9,8.1,R,The Deer Hunter,15000000,183,Universal Pictures,48991826,48979328,Drama,War,,0,Other,65.2,3.9211196319018407,192053804.5781595,58816794.47852761,192102810.73131904
419,1978,10,7.8,R,Halloween,325000,91,Compass International Pictures,47000000,47000000,Horror,Thriller,,0,Other,65.2,3.9211196319018407,184292622.6993865,1274363.8803680982,184292622.6993865
420,1977,1,8.6,PG,Star Wars: Episode IV - A New Hope,11000000,121,Twentieth Century Fox,503015849,307263857,Action,Adventure,Fantasy,0,Other,60.6,4.218762376237624,1296273199.4892576,46406386.138613865,2122104338.412426
421,1977,2,7.6,PG,Close Encounters of the Third Kind,20000000,138,Columbia Pictures,288095460,116395460,Drama,Sci-Fi,,0,Other,60.6,4.218762376237624,491044787.4128713,84375247.52475248,1215406287.4128714
422,1977,3,6.8,R,Saturday Night Fever,3000000,118,Paramount Pictures,237113184,94213184,Drama,Music,,0,Other,60.6,4.218762376237624,397463036.0047525,12656287.128712872,1000324179.569109
423,1977,4,7.0,PG,Smokey and the Bandit ,4300000,96,Universal Pictures,126737428,126737428,Action,Comedy,,0,Other,60.6,4.218762376237624,534675092.90752476,18140678.217821784,534675092.90752476
424,1977,5,7.4,PG,A Bridge Too Far,27000000,175,United Artists,50750000,50750000,Drama,History,War,0,Other,60.6,4.218762376237624,214102190.5940594,113906584.15841585,214102190.5940594
425,1977,6,6.2,PG,The Deep,9000000,123,Columbia Pictures,47346365,47346365,Adventure,Mystery,Thriller,0,Other,60.6,4.218762376237624,199743063.31361386,37968861.38613862,199743063.31361386
426,1977,7,7.1,PG,The Spy Who Loved Me,14000000,125,United Artists,46838673,46838673,Action,Adventure,Thriller,0,Other,60.6,4.218762376237624,197601231.40529704,59062673.267326735,197601231.40529704
427,1977,8,6.6,PG,"Oh, God!",2100000,98,Warner Bros.,41687243,41687243,Comedy,Fantasy,,0,Other,60.6,4.218762376237624,175868572.33747527,8859400.990099011,175868572.33747527
428,1977,9,8.0,PG,Annie Hall,4000000,93,United Artists,38251425,38251425,Comedy,Romance,,0,Other,60.6,4.218762376237624,161373672.62747526,16875049.504950497,161373672.62747526
429,1977,10,5.9,R,Semi-Tough,5700000,108,United Artists,37187139,37187139,Comedy,Romance,Sport,0,Other,60.6,4.218762376237624,156883702.89311883,24046945.544554457,156883702.89311883
